전표번호,발주일자,봉투 종류,협회코드,제작업체,수량,조달수수료,조달단가,금액,미입고수량,수정구분,수정일자,LOT발생구분,전송구분,데이터기준일자
A00001453,2019-03-21,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2019-04-09,1,0,2020-09-15
A00001454,2019-03-22,일반용 50L,1,서구구립장애인시설,100,0,129.73,12973,0,M,2019-04-02,1,0,2020-09-15
A00001454,2019-03-22,일반용 50L,1,서구구립장애인시설,100,0,129.73,12973,0,M,2019-04-02,1,0,2020-09-15
A00001455,2019-03-27,일반용 100L,1,(주)대신화학,90000,0,229.28,20635200,0,M,2019-04-24,1,0,2020-09-15
A00001455,2019-03-27,일반용 100L,1,(주)대신화학,90000,0,229.28,20635200,0,M,2019-04-24,1,0,2020-09-15
A00001456,2019-03-27,가성사업계용 100L,1,(주)대신화학,5000,0,218.28,1091400,0,M,2019-05-09,1,0,2020-09-15
A00001456,2019-03-27,가정사업계용 100L,1,(주)대신화학,5000,0,218.28,1091400,0,M,2019-05-09,1,0,2020-09-15
A00001457,2019-03-28,스티커 1000원,3,성광디자인(주),30000,0,120,3600000,0,M,2019-04-24,1,0,2020-09-15
A00001457,2019-03-28,대형폐기물스티커 1000원권,3,성광디자인(주),30000,0,120,3600000,0,M,2019-04-24,1,0,2020-09-15
A00001458,2019-03-28,스티커 5000원,3,성광디자인(주),20000,0,134,2680000,0,M,2019-04-24,1,0,2020-09-15
A00001458,2019-03-28,대형폐기물스티커 5000원권,3,성광디자인(주),20000,0,134,2680000,0,M,2019-04-24,1,0,2020-09-15
A00001459,2019-03-29,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2019-04-24,1,0,2020-09-15
A00001459,2019-03-29,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2019-04-24,1,0,2020-09-15
A00001460,2019-04-17,음식물 3L,1,(주)대신화학,175000,0,29.32,5131000,0,M,2019-04-24,1,0,2020-09-15
A00001460,2019-04-17,음식물 3L,1,(주)대신화학,175000,0,29.32,5131000,0,M,2019-04-24,1,0,2020-09-15
A00001461,2019-04-17,음식물 5L,1,(주)대신화학,100000,0,34.42,3442000,0,M,2019-04-24,1,0,2020-09-15
A00001461,2019-04-17,음식물 5L,1,(주)대신화학,100000,0,34.42,3442000,0,M,2019-04-24,1,0,2020-09-15
A00001462,2019-05-09,일반용 10L,1,서구구립장애인시설,150000,0,41.64,6246000,0,M,2019-07-02,1,0,2020-09-15
A00001462,2019-05-09,일반용 10L,1,서구구립장애인시설,150000,0,41.64,6246000,0,M,2019-07-02,1,0,2020-09-15
A00001463,2019-05-09,일반용 20L,1,서구구립장애인시설,340000,0,62.11,21117400,0,M,2019-06-12,1,0,2020-09-15
A00001463,2019-05-09,일반용 20L,1,서구구립장애인시설,340000,0,62.11,21117400,0,M,2019-06-12,1,0,2020-09-15
A00001465,2019-05-09,일반용 50L,1,서구구립장애인시설,150000,0,129.73,19459500,0,M,2019-06-25,1,0,2020-09-15
A00001465,2019-05-09,일반용 50L,1,서구구립장애인시설,150000,0,129.73,19459500,0,M,2019-06-25,1,0,2020-09-15
A00001468,2019-05-09,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2019-06-24,1,0,2020-09-15
A00001468,2019-05-09,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2019-06-24,1,0,2020-09-15
A00001469,2019-06-25,음식물 2L,1,(주)대신화학,200000,0,24.26,4852000,0,M,2019-07-10,1,0,2020-09-15
A00001469,2019-06-25,음식물 2L,1,(주)대신화학,200000,0,24.26,4852000,0,M,2019-07-10,1,0,2020-09-15
A00001470,2019-07-04,일반용 100L,1,(주)대신화학,80000,0,229.28,18342400,0,M,2019-07-10,1,0,2020-09-15
A00001470,2019-07-04,일반용 100L,1,(주)대신화학,80000,0,229.28,18342400,0,M,2019-07-10,1,0,2020-09-15
A00001471,2019-07-24,일반용 5L,1,서구구립장애인시설,70000,0,31.42,2199400,0,M,2019-07-24,1,0,2020-09-15
A00001471,2019-07-24,일반용 5L,1,서구구립장애인시설,70000,0,31.42,2199400,0,M,2019-07-24,1,0,2020-09-15
A00001472,2019-07-24,일반용 10L,1,서구구립장애인시설,100000,0,41.64,4164000,0,M,2019-08-20,1,0,2020-09-15
A00001472,2019-07-24,일반용 10L,1,서구구립장애인시설,100000,0,41.64,4164000,0,M,2019-08-20,1,0,2020-09-15
A00001474,2019-07-24,일반용 20L,1,서구구립장애인시설,250000,0,62.11,15527500,0,M,2019-07-24,1,0,2020-09-15
A00001474,2019-07-24,일반용 20L,1,서구구립장애인시설,250000,0,62.11,15527500,0,M,2019-07-24,1,0,2020-09-15
A00001477,2019-07-24,일반용 50L,1,서구구립장애인시설,49800,0,129.73,6460554,0,M,2019-08-29,1,0,2020-09-15
A00001477,2019-07-24,일반용 50L,1,서구구립장애인시설,49800,0,129.73,6460554,0,M,2019-08-29,1,0,2020-09-15
A00001481,2019-07-24,재사용 20L,1,서구구립장애인시설,300000,0,64.13,19239000,0,M,2019-10-29,1,0,2020-09-15
A00001481,2019-07-24,재사용 20L,1,서구구립장애인시설,300000,0,64.13,19239000,0,M,2019-10-29,1,0,2020-09-15
A00001482,2019-07-25,일반용 50L,1,서구구립장애인시설,200,0,129.73,25946,0,M,2019-07-25,1,0,2020-09-15
A00001482,2019-07-25,일반용 50L,1,서구구립장애인시설,200,0,129.73,25946,0,M,2019-07-25,1,0,2020-09-15
A00001483,2019-09-16,음식물 2L,1,(주)대신화학,50000,0,24.26,1213000,0,M,2019-10-01,1,0,2020-09-15
A00001483,2019-09-16,음식물 2L,1,(주)대신화학,50000,0,24.26,1213000,0,M,2019-10-01,1,0,2020-09-15
A00001484,2019-09-16,음식물 3L,1,(주)대신화학,70000,0,29.32,2052400,0,M,2019-10-01,1,0,2020-09-15
A00001484,2019-09-16,음식물 3L,1,(주)대신화학,70000,0,29.32,2052400,0,M,2019-10-01,1,0,2020-09-15
A00001486,2019-09-16,음식물 5L,1,(주)대신화학,50000,0,34.42,1721000,0,M,2019-10-01,1,0,2020-09-15
A00001486,2019-09-16,음식물 5L,1,(주)대신화학,50000,0,34.42,1721000,0,M,2019-10-01,1,0,2020-09-15
A00001487,2019-09-23,음식물 필증 2L,3,에스엠티,50000,0,1,50000,0,M,2019-09-30,1,0,2020-09-15
A00001487,2019-09-23,음식물 필증 2L,3,에스엠티,50000,0,1,50000,0,M,2019-09-30,1,0,2020-09-15
A00001488,2019-09-25,일반용 5L,1,서구구립장애인시설,40000,0,31.42,1256800,0,M,2019-11-06,1,0,2020-09-15
A00001488,2019-09-25,일반용 5L,1,서구구립장애인시설,40000,0,31.42,1256800,0,M,2019-11-06,1,0,2020-09-15
A00001489,2019-09-25,일반용 10L,1,서구구립장애인시설,70000,0,41.64,2914800,0,M,2019-11-06,1,0,2020-09-15
A00001489,2019-09-25,일반용 10L,1,서구구립장애인시설,70000,0,41.64,2914800,0,M,2019-11-06,1,0,2020-09-15
A00001491,2019-09-25,재사용 20L,1,서구구립장애인시설,40000,0,64.13,2565200,0,M,2019-11-01,1,0,2020-09-15
A00001491,2019-09-25,재사용 20L,1,서구구립장애인시설,40000,0,64.13,2565200,0,M,2019-11-01,1,0,2020-09-15
A00001492,2019-09-25,일반용 100L,1,(주)대신화학,60000,0,229.28,13756800,0,M,2019-10-29,1,0,2020-09-15
A00001492,2019-09-25,일반용 100L,1,(주)대신화학,60000,0,229.28,13756800,0,M,2019-10-29,1,0,2020-09-15
A00001493,2019-09-25,가성사업계용 100L,1,(주)대신화학,1000,0,218.28,218280,0,M,2019-10-29,1,0,2020-09-15
A00001493,2019-09-25,가정사업계용 100L,1,(주)대신화학,1000,0,218.28,218280,0,M,2019-10-29,1,0,2020-09-15
A00001494,2019-11-26,음식물 3L,1,(주)대신화학,70000,0,29.32,2052400,0,M,2019-12-05,1,0,2020-09-15
A00001494,2019-11-26,음식물 3L,1,(주)대신화학,70000,0,29.32,2052400,0,M,2019-12-05,1,0,2020-09-15
A00001495,2019-12-02,스티커 1000원,3,성광디자인(주),30000,0,120,3600000,0,M,2020-01-29,1,0,2020-09-15
A00001495,2019-12-02,대형폐기물스티커 1000원권,3,성광디자인(주),30000,0,120,3600000,0,M,2020-01-29,1,0,2020-09-15
A00001496,2019-12-02,스티커 5000원,3,성광디자인(주),30000,0,134,4020000,0,M,2020-01-29,1,0,2020-09-15
A00001496,2019-12-02,대형폐기물스티커 5000원권,3,성광디자인(주),30000,0,134,4020000,0,M,2020-01-29,1,0,2020-09-15
A00001497,2019-12-24,일반용 100L,1,(주)대신화학,50000,0,229.28,11464000,0,M,2019-12-27,1,0,2020-09-15
A00001497,2019-12-24,일반용 100L,1,(주)대신화학,50000,0,229.28,11464000,0,M,2019-12-27,1,0,2020-09-15
A00001498,2019-12-24,가성사업계용 100L,1,(주)대신화학,10000,0,218.28,2182800,0,M,2020-01-10,1,0,2020-09-15
A00001498,2019-12-24,가정사업계용 100L,1,(주)대신화학,10000,0,218.28,2182800,0,M,2020-01-10,1,0,2020-09-15
A00001499,2019-12-30,일반용 10L,1,서구구립장애인시설,100000,0,41.64,4164000,0,M,2020-01-21,1,0,2020-09-15
A00001499,2019-12-30,일반용 10L,1,서구구립장애인시설,100000,0,41.64,4164000,0,M,2020-01-21,1,0,2020-09-15
A00001500,2019-12-30,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2020-01-06,1,0,2020-09-15
A00001500,2019-12-30,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2020-01-06,1,0,2020-09-15
A00001501,2020-01-02,재사용 10L,1,서구구립장애인시설,50000,0,38.65,1932500,0,M,2020-01-16,1,0,2020-09-15
A00001501,2020-01-02,재사용 10L,1,서구구립장애인시설,50000,0,38.65,1932500,0,M,2020-01-16,1,0,2020-09-15
A00001502,2020-01-06,음식물 2L,1,(주)대신화학,200000,0,24.26,4852000,0,M,2020-02-07,1,0,2020-09-15
A00001502,2020-01-06,음식물 2L,1,(주)대신화학,200000,0,24.26,4852000,0,M,2020-02-07,1,0,2020-09-15
A00001503,2020-01-06,음식물 3L,1,(주)대신화학,200000,0,29.32,5864000,0,M,2020-02-07,1,0,2020-09-15
A00001503,2020-01-06,음식물 3L,1,(주)대신화학,200000,0,29.32,5864000,0,M,2020-02-07,1,0,2020-09-15
A00001505,2020-01-06,음식물 5L,1,(주)대신화학,200000,0,34.42,6884000,0,M,2020-02-07,1,0,2020-09-15
A00001505,2020-01-06,음식물 5L,1,(주)대신화학,200000,0,34.42,6884000,0,M,2020-02-07,1,0,2020-09-15
A00001508,2020-01-06,음식물 필증 2L,1,에스엠티,250000,0,1,250000,0,M,2020-01-20,1,0,2020-09-15
A00001508,2020-01-06,음식물 필증 2L,1,에스엠티,250000,0,1,250000,0,M,2020-01-20,1,0,2020-09-15
A00001512,2020-01-06,음식물 필증 3L,1,에스엠티,200000,0,1,200000,0,M,2020-01-20,1,0,2020-09-15
A00001512,2020-01-06,음식물 필증 3L,1,에스엠티,200000,0,1,200000,0,M,2020-01-20,1,0,2020-09-15
A00001513,2020-01-14,일반용 5L,1,서구구립장애인시설,100000,0,31.42,3142000,0,M,2020-02-19,1,0,2020-09-15
A00001513,2020-01-14,일반용 5L,1,서구구립장애인시설,100000,0,31.42,3142000,0,M,2020-02-19,1,0,2020-09-15
A00001514,2020-01-14,일반용 10L,1,서구구립장애인시설,200000,0,41.64,8328000,0,M,2020-02-19,1,0,2020-09-15
A00001514,2020-01-14,일반용 10L,1,서구구립장애인시설,200000,0,41.64,8328000,0,M,2020-02-19,1,0,2020-09-15
A00001516,2020-01-14,일반용 20L,1,서구구립장애인시설,500000,0,62.11,31055000,0,M,2020-01-30,1,0,2020-09-15
A00001516,2020-01-14,일반용 20L,1,서구구립장애인시설,500000,0,62.11,31055000,0,M,2020-01-30,1,0,2020-09-15
A00001519,2020-01-14,일반용 50L,1,서구구립장애인시설,199800,0,129.73,25920054,0,M,2020-01-30,1,0,2020-09-15
A00001519,2020-01-14,일반용 50L,1,서구구립장애인시설,199800,0,129.73,25920054,0,M,2020-01-30,1,0,2020-09-15
A00001523,2020-01-14,재사용 10L,1,서구구립장애인시설,50000,0,38.65,1932500,0,M,2020-02-27,1,0,2020-09-15
A00001523,2020-01-14,재사용 10L,1,서구구립장애인시설,50000,0,38.65,1932500,0,M,2020-02-27,1,0,2020-09-15
A00001528,2020-01-14,재사용 20L,1,서구구립장애인시설,300000,0,64.13,19239000,0,M,2020-02-06,1,0,2020-09-15
A00001528,2020-01-14,재사용 20L,1,서구구립장애인시설,300000,0,64.13,19239000,0,M,2020-02-06,1,0,2020-09-15
A00001534,2020-01-14,가정사업계용 50L,1,서구구립장애인시설,7800,0,62.9,490620,0,M,2020-02-06,1,0,2020-09-15
A00001534,2020-01-14,가정사업계용 50L,1,서구구립장애인시설,7800,0,62.9,490620,0,M,2020-02-06,1,0,2020-09-15
A00001535,2020-01-16,일반용 50L,1,서구구립장애인시설,200,0,129.73,25946,0,M,2020-01-31,1,0,2020-09-15
A00001535,2020-01-16,일반용 50L,1,서구구립장애인시설,200,0,129.73,25946,0,M,2020-01-31,1,0,2020-09-15
A00001536,2020-01-16,가정사업계용 50L,1,서구구립장애인시설,200,0,62.9,12580,0,M,2020-02-07,1,0,2020-09-15
A00001536,2020-01-16,가정사업계용 50L,1,서구구립장애인시설,200,0,62.9,12580,0,M,2020-02-07,1,0,2020-09-15
A00001537,2020-02-07,일반용 75L,1,(주)대신화학,129900,0,124.91,16225809,69900,M,2020-02-07,1,0,2020-09-15
A00001537,2020-02-07,일반용 75L,1,(주)대신화학,129900,0,124.91,16225809,69900,M,2020-02-07,1,0,2020-09-15
A00001538,2020-02-07,일반용 100L,1,(주)대신화학,150000,0,229.28,34392000,0,M,2020-02-17,1,0,2020-09-15
A00001538,2020-02-07,일반용 100L,1,(주)대신화학,150000,0,229.28,34392000,0,M,2020-02-17,1,0,2020-09-15
A00001539,2020-02-10,일반용 75L,1,(주)대신화학,100,0,124.91,12491,100,M,2020-02-10,1,0,2020-09-15
A00001539,2020-02-10,일반용 75L,1,(주)대신화학,100,0,124.91,12491,100,M,2020-02-10,1,0,2020-09-15
A00001540,2020-04-21,재활용 10L(비닐류),1,영광산업,100000,0,1,100000,100000,M,2020-04-21,1,0,2020-09-15
A00001541,2020-04-21,재활용 30L(비닐류),1,영광산업,250000,0,1,250000,250000,M,2020-04-21,1,0,2020-09-15
A00001543,2020-04-21,재활용 30L(투명PET),1,영광산업,250000,0,1,250000,250000,M,2020-04-21,1,0,2020-09-15
A00001546,2020-04-21,재활용 30L(종이류),1,영광산업,250000,0,1,250000,250000,M,2020-04-21,1,0,2020-09-15
A00001550,2020-04-21,"재활용 30L(캔,유리,플라스틱류)",1,영광산업,250000,0,1,250000,250000,M,2020-04-21,1,0,2020-09-15
A00001555,2020-04-21,재활용 50L(투명PET),1,영광산업,150000,0,1,150000,150000,M,2020-04-21,1,0,2020-09-15
A00001561,2020-04-21,재활용 50L(종이류),1,영광산업,150000,0,1,150000,150000,M,2020-04-21,1,0,2020-09-15
A00001568,2020-04-21,"재활용 50L(캔,유리,플라스틱류)",1,영광산업,150000,0,1,150000,150000,M,2020-04-21,1,0,2020-09-15
A00001576,2020-04-21,재활용 100L(비닐류),1,영광산업,39600,0,1,39600,39600,M,2020-04-21,1,0,2020-09-15
A00001585,2020-04-21,재활용 100L(투명PET),1,영광산업,39600,0,1,39600,39600,M,2020-04-21,1,0,2020-09-15
A00001595,2020-04-21,재활용 100L(종이류),1,영광산업,39600,0,1,39600,39600,M,2020-04-21,1,0,2020-09-15
A00001606,2020-04-21,"재활용 100L(캔,유리,플라스틱)",1,영광산업,39600,0,1,39600,39600,M,2020-04-21,1,0,2020-09-15
A00001607,2020-04-21,재활용 50L(비닐류),1,영광산업,150000,0,1,150000,150000,M,2020-04-21,1,0,2020-09-15
